n,alpha,T_c
56,0.94,0.6872945887533072
56,0.95,0.6949603306016972
56,0.96,0.7029228661014147
56,0.97,0.7127599270367431
56,0.98,0.7252860065437613
56,0.99,0.7405045030876688
57,0.01,0.04705990963110335
57,0.02,0.07139826510803358
57,0.03,0.08819262780764456
57,0.04,0.10494441157054865
57,0.05,0.1182516029491281
57,0.06,0.13485145006591298
57,0.07,0.14717211406255815
57,0.08,0.16026630617652401
57,0.09,0.1738479767088087
57,0.1,0.18397186912630506
57,0.11,0.19710683131347614
57,0.12,0.2094803548631602
57,0.13,0.21965472520330667
57,0.14,0.23092251228314611
57,0.15,0.24140483468918297
57,0.16,0.2509909830227502
57,0.17,0.26172163470702936
57,0.18,0.2725238501156489
57,0.19,0.2824945173297067
57,0.2,0.29151312134113755
57,0.21,0.30079465345721645
57,0.22,0.31055836219068506
57,0.23,0.31882097785656893
57,0.24,0.3272859515769395
57,0.25,0.33535585328066253
57,0.26,0.34248135257797835
57,0.27,0.34874007305249977
57,0.28,0.3557657323021907
57,0.29,0.36431430638497087
57,0.3,0.3728779986452541
57,0.31,0.3795396023313611
57,0.32,0.387206071879682
57,0.33,0.39503427141546904
57,0.34,0.4021403937660836
57,0.35,0.40831332731567893
57,0.36,0.4145678785308954
57,0.37,0.42021215550616076
57,0.38,0.4257022450231679
57,0.39,0.43116474003256133
57,0.4,0.4364143401678049
57,0.41,0.4423314871407558
57,0.42,0.4474174022555387
57,0.43,0.4531705869338763
57,0.44,0.4587632902223302
57,0.45,0.464307524243785
57,0.46,0.4697197219227483
57,0.47,0.47518216458452
57,0.48,0.4806429124611049
57,0.49,0.48608027785955116
57,0.5,0.49161540216890764
57,0.51,0.49661568430964703
57,0.52,0.503133308621829
57,0.53,0.507802266774505
57,0.54,0.5127747819515134
57,0.55,0.5178667485450558
57,0.56,0.5221244861579452
57,0.57,0.5269506256775475
57,0.58,0.5313054798258816
57,0.59,0.5355748879632563
57,0.6,0.539881311950732
57,0.61,0.5439284234362727
57,0.62,0.5485699593550094
57,0.63,0.5533659664246452
57,0.64,0.5582352197937949
57,0.65,0.5617240247745117
57,0.66,0.5652347942657362
57,0.67,0.568795155771007
57,0.68,0.573604314522017
57,0.69,0.5778701537755349
57,0.7,0.5818097491211203
57,0.71,0.5858477373455552
57,0.72,0.5900624586532645
57,0.73,0.5946198436414837
57,0.74,0.5982554590704149
57,0.75,0.6028651092786769
57,0.76,0.6067190177397143
57,0.77,0.6115396150778625
57,0.78,0.6152979224779817
57,0.79,0.6192432616353846
57,0.8,0.6231784913275915
57,0.81,0.6269917020898235
57,0.82,0.6324639865588414
57,0.83,0.6372131016461442
57,0.84,0.6419507521180642
57,0.85,0.6466754000898789
57,0.86,0.6514734071742114
57,0.87,0.6553843712189967
57,0.88,0.6596493480292818
57,0.89,0.6640184775350755
57,0.9,0.6699707500059666
57,0.91,0.6754353596070803
57,0.92,0.6814282270526505
57,0.93,0.6883575756868566
57,0.94,0.6948321037468904
57,0.95,0.7018888279866927
57,0.96,0.7110624887811546
57,0.97,0.7201912057915864
57,0.98,0.7309612556107768
57,0.99,0.7447049192484361
58,0.01,0.051987797421449135
58,0.02,0.07277056259175173
58,0.03,0.09214422370132862
58,0.04,0.10962770640878128
58,0.05,0.12325305399911828
58,0.06,0.14071098254533582
58,0.07,0.1549683268684997
58,0.08,0.17113070117627072
58,0.09,0.18486887784055245
58,0.1,0.19739772890774787
58,0.11,0.212996920590379
58,0.12,0.22523364271343244
58,0.13,0.23715001711854056
58,0.14,0.2472343739485229
58,0.15,0.2568430301525688
58,0.16,0.2665270958731363
58,0.17,0.27585860037720183
58,0.18,0.2848018767334586
58,0.19,0.2950411481280534
58,0.2,0.30544121514754813
58,0.21,0.31515754155181025
58,0.22,0.3233204024217931
58,0.23,0.33236883876774387
58,0.24,0.34038937834832034
58,0.25,0.34927175977648006
58,0.26,0.35772659300205406
58,0.27,0.36503113144951493
58,0.28,0.37277665129244286
58,0.29,0.37903605600953116
58,0.3,0.3862637614443119
58,0.31,0.3926320132185719
58,0.32,0.3992924619527536
58,0.33,0.4053403482488451
58,0.34,0.4115816666453408
58,0.35,0.418802071276134
58,0.36,0.4249226824456387
58,0.37,0.43126454381050805
58,0.38,0.4369506325527131
58,0.39,0.44355336585215765
58,0.4,0.4490879584653565
58,0.41,0.4551323317354819
58,0.42,0.46098753847318336
58,0.43,0.4660257585716455
58,0.44,0.4710802849704854
58,0.45,0.476133610456518
58,0.46,0.4812861185634378
58,0.47,0.48694911248590206
58,0.48,0.4926680581398071
58,0.49,0.4982110949490718
58,0.5,0.5037332310596212
58,0.51,0.5092623317491115
58,0.52,0.5139806297562212
58,0.53,0.5182620150384287
58,0.54,0.5235493523714787
58,0.55,0.5285126500194431
58,0.56,0.5324347621433376
58,0.57,0.5366033576128909
58,0.58,0.5407785655315316
58,0.59,0.5457190698891347
58,0.6,0.5506469620613623
58,0.61,0.5549333843882667
58,0.62,0.5598368775235596
58,0.63,0.5635070875665459
58,0.64,0.5673484880410232
58,0.65,0.5715243070019205
58,0.66,0.5758016228661971
58,0.67,0.5799305639495717
58,0.68,0.5841342388442176
58,0.69,0.5880005492896985
58,0.7,0.591954113134252
58,0.71,0.5959854923849748
58,0.72,0.5994998182418839
58,0.73,0.603262010543871
58,0.74,0.607361377087492
58,0.75,0.611557598762331
58,0.76,0.6157634662686244
58,0.77,0.6194653588634621
58,0.78,0.623366406088961
58,0.79,0.6280279240884505
58,0.8,0.6321206231388329
58,0.81,0.6363605441265853
58,0.82,0.6408226590119906
58,0.83,0.6455918157549039
58,0.84,0.6502647259511519
58,0.85,0.6548541568970337
58,0.86,0.6596492238371177
58,0.87,0.6650189035050429
58,0.88,0.6688372614789385
58,0.89,0.6738469422734188
58,0.9,0.6793694575030337
58,0.91,0.6847622782449282
58,0.92,0.6895389495319206
58,0.93,0.6962677728846791
58,0.94,0.7025775664920967
58,0.95,0.7101222239320827
58,0.96,0.7190162573830148
58,0.97,0.7297039763045593
58,0.98,0.7404292456421235
58,0.99,0.7560017442288249
59,0.01,0.04928979736522393
59,0.02,0.0731241214585894
59,0.03,0.0933572421559683
59,0.04,0.11048312860623397
59,0.05,0.12836504990626457
59,0.06,0.14365527198035702
59,0.07,0.1606425667800515
59,0.08,0.1741078183981996
59,0.09,0.18646568003029707
59,0.1,0.20056803747454366
59,0.11,0.21117055347869854
59,0.12,0.22362390880891517
59,0.13,0.23562279410917172
59,0.14,0.24529126810726568
59,0.15,0.2558365262699344
59,0.16,0.26696783665130835
59,0.17,0.2779114881204684
59,0.18,0.286846465690229
59,0.19,0.29728932051465995
59,0.2,0.3056575505526469
59,0.21,0.31443013692658267
59,0.22,0.3240486318605177
59,0.23,0.33277904276367953
59,0.24,0.34128457524045
59,0.25,0.347644980640037
59,0.26,0.35551655722824743
59,0.27,0.3622739627365558
59,0.28,0.37016000576886887
59,0.29,0.3770800455719138
59,0.3,0.38484453989343287
59,0.31,0.3918279868816125
59,0.32,0.3988479736093704
59,0.33,0.4059192641249044
59,0.34,0.41288987633439744
59,0.35,0.41995384370621425
59,0.36,0.4262932741333781
59,0.37,0.43187387611069256
59,0.38,0.4369879557577691
59,0.39,0.4430502797061748
59,0.4,0.4493724259607126
59,0.41,0.45555530164196983
59,0.42,0.46094634122561995
59,0.43,0.46656169569806827
59,0.44,0.47253885997539313
59,0.45,0.4782152479458159
59,0.46,0.4830754976987735
59,0.47,0.489150215582045
59,0.48,0.49415369155018674
59,0.49,0.49900456364796636
59,0.5,0.5047414572378961
59,0.51,0.5099515294397664
59,0.52,0.5151060276906694
59,0.53,0.5205390310268623
59,0.54,0.525758159314202
59,0.55,0.5315440438296849
59,0.56,0.5374011505282664
59,0.57,0.5424291683007867
59,0.58,0.5468417519962302
59,0.59,0.5507783413394594
59,0.6,0.5556608477615612
59,0.61,0.5593852592547115
59,0.62,0.5640076202839468
59,0.63,0.569072683233116
59,0.64,0.5735138461834768
59,0.65,0.5770416346120332
59,0.66,0.581477622625507
59,0.67,0.5852519742608268
59,0.68,0.5895163992801984
59,0.69,0.5941619887249785
59,0.7,0.5984400938535905
59,0.71,0.6029519243758512
59,0.72,0.6068237113358701
59,0.73,0.6111291485183119
59,0.74,0.6151113387709329
59,0.75,0.6189622590798047
59,0.76,0.6233151211695017
59,0.77,0.627495658080723
59,0.78,0.6321196326545091
59,0.79,0.6361995497017737
59,0.8,0.6404990693297692
59,0.81,0.6446711369975925
59,0.82,0.6492629425260431
59,0.83,0.653669794451138
59,0.84,0.657933729103838
59,0.85,0.6628174573651991
59,0.86,0.6679425362806685
59,0.87,0.6736360110511994
59,0.88,0.6776066364853992
59,0.89,0.6821158491509945
59,0.9,0.687185793653748
59,0.91,0.6923446575464339
59,0.92,0.6987333468293184
59,0.93,0.7046040488239844
59,0.94,0.7106788829636976
59,0.95,0.7169563041520962
59,0.96,0.7249435511088614
59,0.97,0.7352002470252574
59,0.98,0.7456251777387374
59,0.99,0.7618396309185294
60,0.01,0.05128791340092699
60,0.02,0.0718533809690625
60,0.03,0.09013702392020115
60,0.04,0.10712134339085613
60,0.05,0.1252540150745966
60,0.06,0.14201957496537246
60,0.07,0.1560936589950891
60,0.08,0.16824794161093357
60,0.09,0.18088025030326157
60,0.1,0.194173241912852
60,0.11,0.20657438745226153
60,0.12,0.21824171620342114
60,0.13,0.22938852821297306
60,0.14,0.24088138224277292
60,0.15,0.2526258745958396
60,0.16,0.2647241353134904
60,0.17,0.27751288710044586
60,0.18,0.2872820562582335
60,0.19,0.2964576694100991
60,0.2,0.3052216151764614
60,0.21,0.3137880246955166
60,0.22,0.32307967780712005
60,0.23,0.33156841330166
60,0.24,0.34020098034431473
60,0.25,0.34794833665346664
60,0.26,0.35591510261262627
60,0.27,0.36465280833599306
60,0.28,0.37369887383004496
60,0.29,0.3825706308841466
60,0.3,0.38992029067495254
60,0.31,0.39745771311622635
60,0.32,0.4052834391351543
60,0.33,0.4134191807236097
60,0.34,0.4201243928442213
60,0.35,0.4269721372319619
60,0.36,0.4337750983692863
60,0.37,0.44048813807591547
60,0.38,0.4469112824790371
60,0.39,0.4528122005148093
60,0.4,0.45854796103095435
60,0.41,0.46436831044097826
60,0.42,0.46964481957942916
60,0.43,0.4756154010870394
60,0.44,0.48134727989679277
60,0.45,0.48718497639850933
60,0.46,0.49324483671599484
60,0.47,0.49913838485510115
60,0.48,0.504825989071085
60,0.49,0.5098842652581774
60,0.5,0.5154142448509837
60,0.51,0.5206251011435511
60,0.52,0.5257886284810265
60,0.53,0.5304593691884961
60,0.54,0.5358044970534399
60,0.55,0.5404951801318837
60,0.56,0.5457182870744434
60,0.57,0.5502159409645931
60,0.58,0.555062659786753
60,0.59,0.560094938870694
60,0.6,0.5645227243974532
60,0.61,0.5693801738704637
60,0.62,0.5732771158451077
60,0.63,0.577887282146809
60,0.64,0.5817953098820479
60,0.65,0.5858344910056948
60,0.66,0.589350139984685
60,0.67,0.5932949962404284
60,0.68,0.5982206301193121
60,0.69,0.6024635374956281
60,0.7,0.6067040014394548
60,0.71,0.6106839782962782
60,0.72,0.6146723731011415
60,0.73,0.618604086143418
60,0.74,0.622279429720757
60,0.75,0.6261292676792954
60,0.76,0.6311858424077944
60,0.77,0.6355669134817161
60,0.78,0.6398848283475672
60,0.79,0.6441403199113156
60,0.8,0.6478800542227199
60,0.81,0.6525382890122623
60,0.82,0.656662578694404
60,0.83,0.6607000835310491
60,0.84,0.6649367186424368
60,0.85,0.670087961955718
60,0.86,0.6742245520987942
60,0.87,0.6791071260615132
60,0.88,0.6828068483421192
60,0.89,0.6876769356238046
60,0.9,0.6934209625129579
60,0.91,0.6991371562596925
60,0.92,0.7043763401520816
60,0.93,0.7115708910558598
60,0.94,0.7181805337147299
60,0.95,0.7254732886478887
60,0.96,0.7332271647436233
60,0.97,0.7413836310218241
60,0.98,0.75527175894278
60,0.99,0.7700325896480222
61,0.01,0.05154880649931094
61,0.02,0.07447019740881272
61,0.03,0.09162082292220436
61,0.04,0.10842461201959211
61,0.05,0.12200571723096137
61,0.06,0.1385952999947167
61,0.07,0.15460127778388905
61,0.08,0.1691774446370957
61,0.09,0.1818592644906348
61,0.1,0.1967081343206427
61,0.11,0.20877244949997162
61,0.12,0.22153432343412247
61,0.13,0.23479768964261655
61,0.14,0.2487594374588836
61,0.15,0.2607344970709202
61,0.16,0.2704246678752887
61,0.17,0.2799580287938457
61,0.18,0.2910232291547193
61,0.19,0.3002690305820136
61,0.2,0.30794574093664934
61,0.21,0.31911007224066196
61,0.22,0.3284643518230794
61,0.23,0.3371078692170773
61,0.24,0.3456846079682418
61,0.25,0.35379136437839986
61,0.26,0.3630535290136145
61,0.27,0.3709795294766779
61,0.28,0.3788460383620991
61,0.29,0.38698378073741546
61,0.3,0.39435215521354783
61,0.31,0.402719295420815
61,0.32,0.41123294603279337
61,0.33,0.41830337951830576
61,0.34,0.4259102530986045
61,0.35,0.43299515706511194
61,0.36,0.4400893867153971
61,0.37,0.4467353990691922
61,0.38,0.45376738012806067
61,0.39,0.4604888133845931
61,0.4,0.467507461783184
61,0.41,0.47407027183392797
61,0.42,0.4806890079494538
61,0.43,0.4871043967385427
61,0.44,0.49244906547727707
61,0.45,0.49940459547648436
61,0.46,0.504554832581256
61,0.47,0.5099651230442971
61,0.48,0.5148718783451778
61,0.49,0.5201840849048507
61,0.5,0.5248265314811397
61,0.51,0.5295527653122584
61,0.52,0.5352773068406611
61,0.53,0.5398498424693386
61,0.54,0.5456971735698839
61,0.55,0.5502878487267744
61,0.56,0.5550097736409695
61,0.57,0.5588918977325039
61,0.58,0.5636388571734953
61,0.59,0.5686262053344628
61,0.6,0.5728504727211232
61,0.61,0.577441108739619
61,0.62,0.5815973051494199
61,0.63,0.585553791703422
61,0.64,0.590182312617786
61,0.65,0.5944868440398706
61,0.66,0.5988316456958444
61,0.67,0.6029187857028964
61,0.68,0.6067668124998149
61,0.69,0.6107381204138433
61,0.7,0.615431069346542
61,0.71,0.6198780384732936
61,0.72,0.6253373056024005
61,0.73,0.6305305676334302
61,0.74,0.6337748479384505
61,0.75,0.6372774345961938
61,0.76,0.6420350975305652
61,0.77,0.6463282371529148
61,0.78,0.6505330682190448
61,0.79,0.6549923744212282
61,0.8,0.6586883650945178
61,0.81,0.6633206962088708
61,0.82,0.6685873271408045
61,0.83,0.6722244570130425
61,0.84,0.6759136780953903
61,0.85,0.6800185426948498
61,0.86,0.6851991564421717
61,0.87,0.6894007118961849
61,0.88,0.6942393736145578
61,0.89,0.6991809113438352
61,0.9,0.7051219406171496
61,0.91,0.7101451509021932
61,0.92,0.7160853521718155
61,0.93,0.7222307643970585
61,0.94,0.7284370954446996
61,0.95,0.7355647614806571
61,0.96,0.7435814445083272
61,0.97,0.7528675105701503
61,0.98,0.7651205254702597
61,0.99,0.7792220443686956
62,0.01,0.04679098142148591
62,0.02,0.07102099002230819
62,0.03,0.08725423175374426
62,0.04,0.10515251286667773
62,0.05,0.1228398556680146
62,0.06,0.14341714141332496
62,0.07,0.1605557471867863
62,0.08,0.175314703137889
62,0.09,0.18956963444343133
62,0.1,0.20226869414068332
62,0.11,0.2172944415460935
62,0.12,0.22806679511276434
62,0.13,0.2399078821844047
62,0.14,0.25226588927277344
62,0.15,0.26305552013898986
62,0.16,0.2746859948040855
62,0.17,0.2853101724522933
62,0.18,0.2955304186557054
62,0.19,0.3065631189964833
62,0.2,0.31591106941391683
62,0.21,0.3244622337086569
62,0.22,0.3342782363435218
62,0.23,0.34512999888183665
62,0.24,0.3539821028308927
62,0.25,0.3638028877553336
62,0.26,0.37219428646328606
62,0.27,0.38215760954596806
62,0.28,0.3895335118711287
62,0.29,0.39699808945354265
62,0.3,0.40454915221874266
62,0.31,0.4122909938600446
62,0.32,0.4183260819988639
62,0.33,0.4258562359275693
62,0.34,0.43291995056301497
62,0.35,0.4399519627843757
62,0.36,0.44607011526942286
62,0.37,0.4534012966303723
62,0.38,0.4598676749990718
62,0.39,0.4657800618857343
62,0.4,0.47208846068656835
62,0.41,0.4785801700115523
62,0.42,0.4841120599206101
62,0.43,0.48955257231516985
62,0.44,0.49556993877170086
62,0.45,0.501779720830102
62,0.46,0.5066187726054567
62,0.47,0.5115157753777022
62,0.48,0.5163206391133903
62,0.49,0.5217041354734837
62,0.5,0.5270759074099267
62,0.51,0.5328837587957184
62,0.52,0.5372347789400961
62,0.53,0.5438512686842765
62,0.54,0.5484474766574126
62,0.55,0.5529834584144342
62,0.56,0.557587791988617
62,0.57,0.5624171551292539
62,0.58,0.5669458645382122
62,0.59,0.5714313954508548
62,0.6,0.5767578190521805
62,0.61,0.5823980570716873
62,0.62,0.5870097723404026
62,0.63,0.5919284134723279
62,0.64,0.5961086154594062
62,0.65,0.601200518893156
62,0.66,0.606404380478786
62,0.67,0.6115549358433513
62,0.68,0.616161398371262
62,0.69,0.6210653745721659
62,0.7,0.6252439065682545
62,0.71,0.628879492552432
62,0.72,0.6328481256670452
62,0.73,0.6366255785112153
62,0.74,0.6411457668166128
62,0.75,0.6450806862018348
62,0.76,0.6499636548987096
62,0.77,0.6545186396519541
62,0.78,0.6585779107412935
62,0.79,0.6633499034532286
62,0.8,0.6680367758620832
62,0.81,0.6719785764532504
62,0.82,0.676350393703357
62,0.83,0.6805432730956954
62,0.84,0.6848269690099497
62,0.85,0.6896982055436387
62,0.86,0.694693818401348
62,0.87,0.7001698853983414
62,0.88,0.7040098886120945
62,0.89,0.7085502506392534
62,0.9,0.713473740744037
62,0.91,0.7182495008979303
62,0.92,0.7239242970219543
62,0.93,0.7295370479147892
62,0.94,0.7355329226816673
62,0.95,0.7419653036707274
62,0.96,0.7499872421697173
62,0.97,0.7594552448346416
62,0.98,0.7696491318267985
62,0.99,0.7858064464830138
63,0.01,0.05556277519445915
63,0.02,0.07792272331084309
63,0.03,0.10166380899424743
63,0.04,0.11848612127292346
63,0.05,0.13638840056092846
63,0.06,0.15175679064681785
63,0.07,0.16803142801635731
63,0.08,0.1815393930244121
63,0.09,0.19343387118178393
63,0.1,0.20785923697600234
63,0.11,0.22287571014378074
63,0.12,0.2369804154101852
63,0.13,0.2490726362771706
63,0.14,0.26078398847845724
63,0.15,0.27167125281173365
63,0.16,0.2834286628216361
63,0.17,0.29467118884521604
63,0.18,0.30675576827781575
63,0.19,0.3162112736250941
63,0.2,0.32573041708176786
63,0.21,0.3355688725725643
63,0.22,0.3461338457672413
63,0.23,0.35644365069827516
63,0.24,0.364242510949479
63,0.25,0.3735425550636012
63,0.26,0.38107576900470486
63,0.27,0.3882899334254266
63,0.28,0.39521424380361675
63,0.29,0.4034506066800849
63,0.3,0.40909613798000644
63,0.31,0.416237650557677
63,0.32,0.4232392773194372
63,0.33,0.4299803033460756
63,0.34,0.4378979456273586
63,0.35,0.4452201933257834
63,0.36,0.45336545690303487
63,0.37,0.4593936343259339
63,0.38,0.4662757045930788
63,0.39,0.47230353642996575
63,0.4,0.47973721293369076
63,0.41,0.48645637991876395
63,0.42,0.49290540563163077
63,0.43,0.499060557261111
63,0.44,0.5054726719046969
63,0.45,0.5115405484383609
63,0.46,0.5175333844783297
63,0.47,0.5230141053803631
63,0.48,0.5283285584730462
63,0.49,0.5341272311268901
63,0.5,0.5391426316806316
63,0.51,0.5448761525561411
63,0.52,0.5504105603837601
63,0.53,0.5549696047319012
63,0.54,0.5601823182353634
63,0.55,0.5649520964962783
63,0.56,0.569182180239293
63,0.57,0.5736722889566643
63,0.58,0.5792807044470839
63,0.59,0.5839808353540991
63,0.6,0.5886727613524816
63,0.61,0.5924133538771402
63,0.62,0.5967002190741696
63,0.63,0.6012759265177043
63,0.64,0.6054341061712089
63,0.65,0.6091304699680844
63,0.66,0.6133186174581777
63,0.67,0.6173995842854478
63,0.68,0.6216785514587483
63,0.69,0.6256526378312445
63,0.7,0.6307815231469135
63,0.71,0.634913091514094
63,0.72,0.6396230965936407
63,0.73,0.6438567384923387
63,0.74,0.6476699446345823
63,0.75,0.6515326960327141
63,0.76,0.6556395255155927
63,0.77,0.6595073103801031
63,0.78,0.6635360945137904
63,0.79,0.6681387081705834
63,0.8,0.6724507560512017
63,0.81,0.6760908239397576
63,0.82,0.6796635675997232
63,0.83,0.6839656050340113
63,0.84,0.6888951599007
63,0.85,0.6928557718523807
63,0.86,0.6971624071123875
63,0.87,0.7018756827365699
63,0.88,0.7074545561426427
63,0.89,0.7127021815738487
63,0.9,0.7181844039802304
63,0.91,0.7238507173510282
63,0.92,0.7294404030474998
63,0.93,0.7349662136913796
63,0.94,0.7415242216772792
63,0.95,0.7466136996466982
63,0.96,0.7533708519585782
63,0.97,0.7627745859393668
63,0.98,0.7748329722193017
63,0.99,0.7906502010182811
64,0.01,0.05234091752823961
64,0.02,0.07655737371644637
64,0.03,0.09756527730445116
64,0.04,0.11380435409991282
64,0.05,0.13214397856413893
64,0.06,0.14871818975210077
64,0.07,0.16640840945857668
64,0.08,0.18042285321221774
64,0.09,0.19285126318493664
64,0.1,0.2069895480449707
64,0.11,0.22264273908380938
64,0.12,0.23700093250089843
64,0.13,0.2509305108135548
64,0.14,0.2632784982461776
64,0.15,0.2760610310996811
64,0.16,0.2862344023627245
64,0.17,0.29798074755994547
64,0.18,0.3080314473470177
64,0.19,0.31914685251652275
64,0.2,0.33214327478495786
64,0.21,0.34320923091485683
64,0.22,0.3517768025338418
64,0.23,0.3609234165722363
64,0.24,0.3703497212233362
